5.023638489999999734e+00 9.188963199999999887e-01 2.082835299999999945e-01 1.176531339999999926e+00 -2.764858505000000122e+01 8.945291199999999554e-01 -2.807677131000000159e+01 1.386613419999999985e+00 -4.353308285678854361e-02
5.023638489999999734e+00 9.188963199999999887e-01 2.082835299999999945e-01 1.176531339999999926e+00 -2.764858505000000122e+01 8.945291199999999554e-01 -2.807677131000000159e+01 1.386613419999999985e+00 -4.353308285678854361e-02
5.023638489999999734e+00 9.188963199999999887e-01 2.082835299999999945e-01 1.176531339999999926e+00 -2.764858505000000122e+01 8.945291199999999554e-01 -2.807677131000000159e+01 1.386613419999999985e+00 -4.353308285678854361e-02
5.204537362919687382e+00 1.136318821926582512e+00 2.057344690479220861e-01 1.208040839013418966e+00 -2.789837595184206265e+01 7.210593429216357597e-01 -2.808678849227111129e+01 1.511350034063195791e+00 -5.650083363835889383e-01
5.275630523609883937e+00 1.126423431937887187e+00 2.249200421013430318e-01 1.288399835462584742e+00 -2.785670458021922613e+01 9.257419165239823000e-01 -2.827927400994036233e+01 1.355536988596677039e+00 -1.088769891632818121e+00
5.227253301667837526e+00 1.451449894626112735e+00 4.188038593164992163e-01 1.153450238298613817e+00 -2.814968572726195717e+01 7.568089807994906604e-01 -2.854053585556325245e+01 1.530424867152090584e+00 -1.936384835299278517e+00
5.227253301667837526e+00 1.451449894626112735e+00 4.188038593164992163e-01 1.153450238298613817e+00 -2.814968572726195717e+01 7.568089807994906604e-01 -2.854053585556325245e+01 1.530424867152090584e+00 -1.936384835299278517e+00
5.224164901381176840e+00 1.613654026344380155e+00 3.882952730913869499e-01 1.323669787683025678e+00 -2.798379849661979435e+01 5.437907399890230531e-01 -2.841554665390998480e+01 1.820430856427960986e+00 -2.831003901440369841e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
5.365886810487177527e+00 1.341721622416628179e+00 2.793485830963954863e-01 1.381578742537499904e+00 -2.800425109600839590e+01 4.383800611347522524e-01 -2.845615291232068245e+01 1.780959220775451435e+00 -3.788777436648991248e+00
